1,1,-23.530519485473633,188.6783447265625,460.13909912109375,974.2374267578125,-1,-1,-1,-1
2,1,-23.079851150512695,185.6273193359375,433.1522521972656,984.032470703125,-1,-1,-1,-1
3,1,-16.89222526550293,168.37680053710938,420.084228515625,1007.6199951171875,-1,-1,-1,-1
4,1,-23.00434112548828,180.46524047851562,411.8629150390625,1000.382568359375,-1,-1,-1,-1
5,1,-23.935449600219727,194.2731475830078,416.2526550292969,989.8356323242188,-1,-1,-1,-1
6,1,-19.551713943481445,209.91590881347656,410.8754577636719,970.4207763671875,-1,-1,-1,-1
7,1,-12.258125305175781,200.5873260498047,402.6338806152344,972.5997924804688,-1,-1,-1,-1
8,1,-13.79534912109375,210.52061462402344,408.8263854980469,957.0162353515625,-1,-1,-1,-1
9,1,-9.231220245361328,216.63414001464844,420.54425048828125,943.914306640625,-1,-1,-1,-1
10,1,-10.051298141479492,211.17437744140625,420.0423583984375,948.9284057617188,-1,-1,-1,-1
11,1,-12.525777816772461,212.71832275390625,422.4126892089844,942.7899780273438,-1,-1,-1,-1
12,1,-13.456781387329102,201.897705078125,430.0048522949219,944.3203125,-1,-1,-1,-1
13,1,-22.23914909362793,175.6212158203125,442.12786865234375,974.4951171875,-1,-1,-1,-1
14,1,-20.28365135192871,173.7920684814453,432.697998046875,973.1378784179688,-1,-1,-1,-1
15,1,-20.502670288085938,179.76426696777344,435.66339111328125,972.2474365234375,-1,-1,-1,-1
16,1,-19.792070388793945,180.15774536132812,445.2307434082031,968.2943115234375,-1,-1,-1,-1
17,1,-24.0677547454834,176.04483032226562,452.37103271484375,952.5560302734375,-1,-1,-1,-1
18,1,-6.253536224365234,122.7647933959961,466.890869140625,992.4327392578125,-1,-1,-1,-1
19,1,11.550024032592773,100.24971008300781,488.5732727050781,956.2230834960938,-1,-1,-1,-1
20,1,41.47196960449219,73.52751159667969,482.7724609375,935.1245727539062,-1,-1,-1,-1
21,1,52.547645568847656,6.254188537597656,512.4466247558594,978.7931518554688,-1,-1,-1,-1
22,1,28.23528480529785,-22.853195190429688,581.3018798828125,972.3329467773438,-1,-1,-1,-1
23,1,66.88255310058594,-24.941082000732422,548.8554077148438,943.9623413085938,-1,-1,-1,-1
24,1,93.85777282714844,-15.33127212524414,573.8037109375,912.369873046875,-1,-1,-1,-1
25,1,98.92276000976562,-17.43850326538086,589.6240234375,890.630859375,-1,-1,-1,-1
26,1,101.25677490234375,-8.82461166381836,599.2591552734375,855.5264282226562,-1,-1,-1,-1
27,1,94.4330062866211,-13.662918090820312,613.0406494140625,851.1201782226562,-1,-1,-1,-1
28,1,90.33148193359375,-15.936275482177734,621.2972412109375,855.188232421875,-1,-1,-1,-1
29,1,81.40277862548828,-22.296741485595703,634.4353637695312,842.2257080078125,-1,-1,-1,-1
30,1,80.56578826904297,-20.53204345703125,637.9524536132812,841.1341552734375,-1,-1,-1,-1
31,1,77.14320373535156,-20.441364288330078,672.914794921875,813.7999877929688,-1,-1,-1,-1
32,1,99.83221435546875,-21.404090881347656,658.8237915039062,809.4690551757812,-1,-1,-1,-1
33,1,9.14773941040039,-19.09754180908203,791.3086547851562,822.510986328125,-1,-1,-1,-1
34,1,52.47996139526367,-19.847564697265625,742.0128173828125,831.121826171875,-1,-1,-1,-1
35,1,80.46511840820312,-21.490951538085938,719.8262939453125,835.078369140625,-1,-1,-1,-1
36,1,80.43634033203125,-9.230213165283203,734.0634155273438,814.7327880859375,-1,-1,-1,-1
37,1,92.77487182617188,-10.742805480957031,733.137451171875,822.1923217773438,-1,-1,-1,-1
38,1,22.812137603759766,-1.6194572448730469,839.92041015625,810.4883422851562,-1,-1,-1,-1
39,1,97.63827514648438,-6.1762847900390625,776.8623046875,820.3189697265625,-1,-1,-1,-1
40,1,133.97271728515625,-7.595386505126953,753.794677734375,824.3760375976562,-1,-1,-1,-1
41,1,133.13758850097656,-3.2469825744628906,771.4302368164062,815.0986938476562,-1,-1,-1,-1
42,1,141.5894775390625,-9.401752471923828,782.894287109375,830.9959106445312,-1,-1,-1,-1
